danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.591,0.473,7,-8.122,0,0.0708,0.694,0.00334,0.108,0.451,152.88,audio_features,4AwJSk491AvHk2AAJReGzZ,spotify:track:4AwJSk491AvHk2AAJReGzZ,https://api.spotify.com/v1/tracks/4AwJSk491AvHk2AAJReGzZ,https://api.spotify.com/v1/audio-analysis/4AwJSk491AvHk2AAJReGzZ,216524,4
0.849,0.19,7,-9.628,1,0.0447,0.549,0.00229,0.102,0.203,113.955,audio_features,1K1b1rPjbbam1NXUPg4VrK,spotify:track:1K1b1rPjbbam1NXUPg4VrK,https://api.spotify.com/v1/tracks/1K1b1rPjbbam1NXUPg4VrK,https://api.spotify.com/v1/audio-analysis/1K1b1rPjbbam1NXUPg4VrK,200880,3
0.632,0.495,7,-8.335,1,0.143,0.333,0.0,0.0941,0.233,77.083,audio_features,2aSM4sbNN7cSmpYOG0sf46,spotify:track:2aSM4sbNN7cSmpYOG0sf46,https://api.spotify.com/v1/tracks/2aSM4sbNN7cSmpYOG0sf46,https://api.spotify.com/v1/audio-analysis/2aSM4sbNN7cSmpYOG0sf46,213933,4
0.62,0.282,5,-10.533,0,0.0464,0.694,0.0,0.119,0.193,124.609,audio_features,6fbYL76UWbHdYq4B91TPQi,spotify:track:6fbYL76UWbHdYq4B91TPQi,https://api.spotify.com/v1/tracks/6fbYL76UWbHdYq4B91TPQi,https://api.spotify.com/v1/audio-analysis/6fbYL76UWbHdYq4B91TPQi,211205,3
0.571,0.705,5,-6.551,0,0.0786,0.684,2.47e-05,0.11,0.735,159.973,audio_features,5UJTM4M8b1Tw3No5kNI2N3,spotify:track:5UJTM4M8b1Tw3No5kNI2N3,https://api.spotify.com/v1/tracks/5UJTM4M8b1Tw3No5kNI2N3,https://api.spotify.com/v1/audio-analysis/5UJTM4M8b1Tw3No5kNI2N3,187283,4
0.676,0.504,5,-6.231,0,0.0412,0.319,2.97e-06,0.102,0.488,93.018,audio_features,4SPazIWgMqArA81XKxgDZa,spotify:track:4SPazIWgMqArA81XKxgDZa,https://api.spotify.com/v1/tracks/4SPazIWgMqArA81XKxgDZa,https://api.spotify.com/v1/audio-analysis/4SPazIWgMqArA81XKxgDZa,190498,4
0.346,0.571,10,-5.724,0,0.0762,0.00718,0.0,0.135,0.463,82.67,audio_features,5Gp0BMl8A4obJTIpd0qWox,spotify:track:5Gp0BMl8A4obJTIpd0qWox,https://api.spotify.com/v1/tracks/5Gp0BMl8A4obJTIpd0qWox,https://api.spotify.com/v1/audio-analysis/5Gp0BMl8A4obJTIpd0qWox,173106,4
0.735,0.78,1,-5.189,1,0.0617,0.0025,0.0,0.637,0.626,104.986,audio_features,19fCpJYZVtBKyOtIvEnDv0,spotify:track:19fCpJYZVtBKyOtIvEnDv0,https://api.spotify.com/v1/tracks/19fCpJYZVtBKyOtIvEnDv0,https://api.spotify.com/v1/audio-analysis/19fCpJYZVtBKyOtIvEnDv0,185500,4
0.654,0.353,11,-9.794,0,0.0391,0.566,0.000281,0.115,0.35,77.005,audio_features,40fckfhRuwuo6Y9hDPSE3L,spotify:track:40fckfhRuwuo6Y9hDPSE3L,https://api.spotify.com/v1/tracks/40fckfhRuwuo6Y9hDPSE3L,https://api.spotify.com/v1/audio-analysis/40fckfhRuwuo6Y9hDPSE3L,152897,4
0.813,0.861,2,-5.549,0,0.059,0.0934,2.76e-05,0.13,0.544,119.044,audio_features,1nQAabVphQawZXSNtaFKfK,spotify:track:1nQAabVphQawZXSNtaFKfK,https://api.spotify.com/v1/tracks/1nQAabVphQawZXSNtaFKfK,https://api.spotify.com/v1/audio-analysis/1nQAabVphQawZXSNtaFKfK,148120,4
0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923,audio_features,5vprsDWNcHMEMH95sbJkH2,spotify:track:5vprsDWNcHMEMH95sbJkH2,https://api.spotify.com/v1/tracks/5vprsDWNcHMEMH95sbJkH2,https://api.spotify.com/v1/audio-analysis/5vprsDWNcHMEMH95sbJkH2,247720,3
0.401,0.485,6,-10.787,0,0.216,0.831,0.000292,0.0907,0.54,169.949,audio_features,0t2q2c43AATY4z1GI883Be,spotify:track:0t2q2c43AATY4z1GI883Be,https://api.spotify.com/v1/tracks/0t2q2c43AATY4z1GI883Be,https://api.spotify.com/v1/audio-analysis/0t2q2c43AATY4z1GI883Be,196000,4
0.627,0.591,7,-7.591,1,0.117,0.131,0.0,0.155,0.455,92.846,audio_features,2WEgOHRhsCMNiV4qcWNxAX,spotify:track:2WEgOHRhsCMNiV4qcWNxAX,https://api.spotify.com/v1/tracks/2WEgOHRhsCMNiV4qcWNxAX,https://api.spotify.com/v1/audio-analysis/2WEgOHRhsCMNiV4qcWNxAX,181290,4
0.657,0.48,6,-5.394,1,0.0437,0.23,0.0,0.143,0.354,125.167,audio_features,2HXzOhKhZ46k5cLBPTlfuJ,spotify:track:2HXzOhKhZ46k5cLBPTlfuJ,https://api.spotify.com/v1/tracks/2HXzOhKhZ46k5cLBPTlfuJ,https://api.spotify.com/v1/audio-analysis/2HXzOhKhZ46k5cLBPTlfuJ,225600,4
0.453,0.461,1,-6.387,1,0.0533,0.0319,0.0,0.142,0.414,98.172,audio_features,4rvzmiYWfzfQ3tnXEt1KQv,spotify:track:4rvzmiYWfzfQ3tnXEt1KQv,https://api.spotify.com/v1/tracks/4rvzmiYWfzfQ3tnXEt1KQv,https://api.spotify.com/v1/audio-analysis/4rvzmiYWfzfQ3tnXEt1KQv,190056,4
0.583,0.766,11,-4.743,0,0.405,0.502,1.79e-06,0.159,0.203,131.374,audio_features,2KkNkv6ciB6bt2hvHtOrin,spotify:track:2KkNkv6ciB6bt2hvHtOrin,https://api.spotify.com/v1/tracks/2KkNkv6ciB6bt2hvHtOrin,https://api.spotify.com/v1/audio-analysis/2KkNkv6ciB6bt2hvHtOrin,215329,3
0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,audio_features,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212,3
0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,audio_features,1odExI7RdWc4BT515LTAwj,spotify:track:1odExI7RdWc4BT515LTAwj,https://api.spotify.com/v1/tracks/1odExI7RdWc4BT515LTAwj,https://api.spotify.com/v1/audio-analysis/1odExI7RdWc4BT515LTAwj,212954,4
0.497,0.471,9,-5.3,0,0.0255,0.375,0.0,0.3,0.602,180.008,audio_features,5RZr7XkmM2iMtNjxApbS8n,spotify:track:5RZr7XkmM2iMtNjxApbS8n,https://api.spotify.com/v1/tracks/5RZr7XkmM2iMtNjxApbS8n,https://api.spotify.com/v1/audio-analysis/5RZr7XkmM2iMtNjxApbS8n,185166,3
0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.946,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347,4
0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,1xK59OXxi2TAAAbmZK0kBL,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4
0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,audio_features,5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,120027,4
0.588,0.706,8,-3.879,1,0.0404,0.395,0.0,0.0808,0.379,147.91,audio_features,5c87iiPldlSNuv55Ntnt2S,spotify:track:5c87iiPldlSNuv55Ntnt2S,https://api.spotify.com/v1/tracks/5c87iiPldlSNuv55Ntnt2S,https://api.spotify.com/v1/audio-analysis/5c87iiPldlSNuv55Ntnt2S,149253,4
0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4
0.461,0.593,1,-4.954,1,0.0356,0.165,0.0,0.307,0.174,134.165,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3
0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,audio_features,50a8bKqlwDEqeiEknrzkTO,spotify:track:50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO,195047,4
0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,audio_features,4XvcHTUfIlWfyJTRG0aqlo,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/tracks/4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/audio-analysis/4XvcHTUfIlWfyJTRG0aqlo,123987,4
0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4
0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,audio_features,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4
0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400,4
0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,audio_features,1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4
0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,audio_features,3FAJ6O0NOHQV8Mc5Ri6ENp,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3
0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3
0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,audio_features,55Am8neGJkdj2ADaM3aw5H,spotify:track:55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/tracks/55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/audio-analysis/55Am8neGJkdj2ADaM3aw5H,208827,4
0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,7m9OqQk4RVRkw9JJdeAw96,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,119133,4
0.661,0.714,5,-5.68,0,0.121,0.314,0.0,0.179,0.464,147.998,audio_features,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,212120,4
0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,audio_features,2LKOHdMsL0K9KwcPRlJK2v,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v,259147,4
0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,audio_features,2eAZfqOm4EnOF9VvN50Tyc,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747,4
0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,audio_features,6iaSML1PIYq936g62BDtBq,spotify:track:6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq,240051,4
0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,audio_features,4wVOKKEHUJxHCFFNUWDn0B,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/audio-analysis/4wVOKKEHUJxHCFFNUWDn0B,220488,4
0.547,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.097,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4
0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,audio_features,7F1CiKqrY44kh5cDqwHOnx,spotify:track:7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/tracks/7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/audio-analysis/7F1CiKqrY44kh5cDqwHOnx,176972,4
0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,audio_features,26hOm7dTtBi0TdpDGl141t,spotify:track:26hOm7dTtBi0TdpDGl141t,https://api.spotify.com/v1/tracks/26hOm7dTtBi0TdpDGl141t,https://api.spotify.com/v1/audio-analysis/26hOm7dTtBi0TdpDGl141t,211667,4
0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,audio_features,3J8EOeKLTLXORtWPpOU5bE,spotify:track:3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/tracks/3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/audio-analysis/3J8EOeKLTLXORtWPpOU5bE,205458,4
0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,audio_features,3EPXxR3ImUwfayaurPi3cm,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373,4
0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,audio_features,3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,175755,4
0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,audio_features,0Aqi7ArnBrGblW5T6p2jmD,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/tracks/0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/audio-analysis/0Aqi7ArnBrGblW5T6p2jmD,159382,4
0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,audio_features,4e0FYxSROat25pH16zMTZI,spotify:track:4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/tracks/4e0FYxSROat25pH16zMTZI,https://api.spotify.com/v1/audio-analysis/4e0FYxSROat25pH16zMTZI,117013,4
0.665,0.498,5,-8.185,1,0.083,0.23,0.0,0.0757,0.127,81.958,audio_features,5yuShbu70mtHXY0yLzCQLQ,spotify:track:5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ,179613,4
0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,audio_features,6unndO70DvZfnXYcYQMyQJ,spotify:track:6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/tracks/6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/audio-analysis/6unndO70DvZfnXYcYQMyQJ,160166,3
0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,4ZLzoOkj0MPWrTLvooIuaa,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080,4
0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,audio_features,0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu,224000,1
0.4,0.641,8,-6.303,1,0.0674,0.214,0.0,0.0656,0.393,81.552,audio_features,5hnGrTBaEsdukpDF6aZg8a,spotify:track:5hnGrTBaEsdukpDF6aZg8a,https://api.spotify.com/v1/tracks/5hnGrTBaEsdukpDF6aZg8a,https://api.spotify.com/v1/audio-analysis/5hnGrTBaEsdukpDF6aZg8a,163603,4
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,audio_features,047fCsbO4NdmwCBn8pcUXl,spotify:track:047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/audio-analysis/047fCsbO4NdmwCBn8pcUXl,347227,5
0.767,0.437,4,-4.526,1,0.0348,0.0616,9.11e-05,0.105,0.358,123.926,audio_features,3fxWcOWUQxapuKin9NhCcf,spotify:track:3fxWcOWUQxapuKin9NhCcf,https://api.spotify.com/v1/tracks/3fxWcOWUQxapuKin9NhCcf,https://api.spotify.com/v1/audio-analysis/3fxWcOWUQxapuKin9NhCcf,167691,4
0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,audio_features,5uZm7EFtP5aoTJvx5gv9Xf,spotify:track:5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/tracks/5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/audio-analysis/5uZm7EFtP5aoTJvx5gv9Xf,174192,4
0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,audio_features,4guBZjUyrGoHsTahO3IHdj,spotify:track:4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/audio-analysis/4guBZjUyrGoHsTahO3IHdj,116240,4
0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,audio_features,7sWRlDoTDX8geTR8zzr2vt,spotify:track:7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/tracks/7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/audio-analysis/7sWRlDoTDX8geTR8zzr2vt,156267,4
0.411,0.204,0,-11.575,1,0.0578,0.855,0.0,0.143,0.337,70.853,audio_features,1ugQtcwmKOXvKAYzhjncmv,spotify:track:1ugQtcwmKOXvKAYzhjncmv,https://api.spotify.com/v1/tracks/1ugQtcwmKOXvKAYzhjncmv,https://api.spotify.com/v1/audio-analysis/1ugQtcwmKOXvKAYzhjncmv,179120,4
0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,audio_features,3cjF2OFRmip8spwZYQRKxP,spotify:track:3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/tracks/3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/audio-analysis/3cjF2OFRmip8spwZYQRKxP,240653,4
0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,audio_features,03eJ2DclFWXYU8GWgANdmZ,spotify:track:03eJ2DclFWXYU8GWgANdmZ,https://api.spotify.com/v1/tracks/03eJ2DclFWXYU8GWgANdmZ,https://api.spotify.com/v1/audio-analysis/03eJ2DclFWXYU8GWgANdmZ,150475,4
0.746,0.561,0,-4.869,1,0.0526,0.0758,0.0,0.132,0.463,77.535,audio_features,3T06rGO2dVEntMvym0vpQu,spotify:track:3T06rGO2dVEntMvym0vpQu,https://api.spotify.com/v1/tracks/3T06rGO2dVEntMvym0vpQu,https://api.spotify.com/v1/audio-analysis/3T06rGO2dVEntMvym0vpQu,248431,4
0.625,0.258,7,-11.11,0,0.041,0.682,1.18e-06,0.184,0.265,149.555,audio_features,30uO152on2tYWoE99VaEL5,spotify:track:30uO152on2tYWoE99VaEL5,https://api.spotify.com/v1/tracks/30uO152on2tYWoE99VaEL5,https://api.spotify.com/v1/audio-analysis/30uO152on2tYWoE99VaEL5,170440,3
0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,1xK59OXxi2TAAAbmZK0kBL,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4
0.421,0.394,11,-8.312,1,0.0277,0.863,4.74e-06,0.0984,0.399,96.192,audio_features,0EF1EE8zusg3Y869e56JFd,spotify:track:0EF1EE8zusg3Y869e56JFd,https://api.spotify.com/v1/tracks/0EF1EE8zusg3Y869e56JFd,https://api.spotify.com/v1/audio-analysis/0EF1EE8zusg3Y869e56JFd,211000,3
0.438,0.051,8,-22.44,1,0.0373,0.93,0.916,0.113,0.102,102.711,audio_features,1lb0KfG9EyfSBsEifTUtXY,spotify:track:1lb0KfG9EyfSBsEifTUtXY,https://api.spotify.com/v1/tracks/1lb0KfG9EyfSBsEifTUtXY,https://api.spotify.com/v1/audio-analysis/1lb0KfG9EyfSBsEifTUtXY,94750,3
0.693,0.467,4,-9.558,0,0.043,0.0497,0.452,0.107,0.402,105.955,audio_features,4p9iQNEmsIGkB6eG8Val8n,spotify:track:4p9iQNEmsIGkB6eG8Val8n,https://api.spotify.com/v1/tracks/4p9iQNEmsIGkB6eG8Val8n,https://api.spotify.com/v1/audio-analysis/4p9iQNEmsIGkB6eG8Val8n,197733,4
0.557,0.295,0,-7.583,1,0.0277,0.798,0.0,0.0951,0.411,108.055,audio_features,1XcFa5d1qoWdCIICnXlggj,spotify:track:1XcFa5d1qoWdCIICnXlggj,https://api.spotify.com/v1/tracks/1XcFa5d1qoWdCIICnXlggj,https://api.spotify.com/v1/audio-analysis/1XcFa5d1qoWdCIICnXlggj,200059,4
0.54,0.307,10,-10.663,0,0.0243,0.573,5.72e-06,0.0992,0.249,92.886,audio_features,33vrRiIiut4rOFmkgorJD6,spotify:track:33vrRiIiut4rOFmkgorJD6,https://api.spotify.com/v1/tracks/33vrRiIiut4rOFmkgorJD6,https://api.spotify.com/v1/audio-analysis/33vrRiIiut4rOFmkgorJD6,255373,4
0.637,0.103,7,-28.387,1,0.03,0.985,0.867,0.103,0.128,129.933,audio_features,5orN4HYGUJS3AqewwwFixi,spotify:track:5orN4HYGUJS3AqewwwFixi,https://api.spotify.com/v1/tracks/5orN4HYGUJS3AqewwwFixi,https://api.spotify.com/v1/audio-analysis/5orN4HYGUJS3AqewwwFixi,140625,4
0.626,0.547,11,-8.287,0,0.04,0.588,0.0,0.129,0.313,77.506,audio_features,6krUUNp4e2mIOzNzRIexdY,spotify:track:6krUUNp4e2mIOzNzRIexdY,https://api.spotify.com/v1/tracks/6krUUNp4e2mIOzNzRIexdY,https://api.spotify.com/v1/audio-analysis/6krUUNp4e2mIOzNzRIexdY,123871,4
0.608,0.387,8,-12.448,1,0.0386,0.623,0.000271,0.0978,0.126,144.984,audio_features,5wQyLDy36ihxX69E7JBi4L,spotify:track:5wQyLDy36ihxX69E7JBi4L,https://api.spotify.com/v1/tracks/5wQyLDy36ihxX69E7JBi4L,https://api.spotify.com/v1/audio-analysis/5wQyLDy36ihxX69E7JBi4L,172138,4
0.48,0.311,9,-7.887,1,0.0258,0.313,1.52e-05,0.113,0.162,86.15,audio_features,1yYlpGuBiRRf33e1gY61bN,spotify:track:1yYlpGuBiRRf33e1gY61bN,https://api.spotify.com/v1/tracks/1yYlpGuBiRRf33e1gY61bN,https://api.spotify.com/v1/audio-analysis/1yYlpGuBiRRf33e1gY61bN,391829,4
